gender,race/ethnicity,lunch,test preparation course,math score,reading score,writing score,parental level of education_associate's degree,parental level of education_bachelor's degree,parental level of education_high school,parental level of education_master's degree,parental level of education_some college,parental level of education_some high school,score_category_math_Advanced,score_category_math_Elementary,score_category_math_Intermediate,score_category_math_Master,score_category_reading_Advanced,score_category_reading_Elementary,score_category_reading_Intermediate,score_category_reading_Master,score_category_writing_Advanced,score_category_writing_Elementary,score_category_writing_Intermediate,score_category_writing_Master
1,0,0,0,55.0,46.0,43.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,2,1,1,87.0,89.0,94.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1,3,1,0,55.0,47.0,44.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0,4,0,0,53.0,58.0,57.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,0,67.0,57.0,59.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,0,92.0,79.0,84.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
0,1,0,1,53.0,66.0,73.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,0,81.0,71.0,73.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,2,0,0,61.0,60.0,55.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,0,80.0,73.0,72.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,37.0,57.0,56.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,2,1,0,81.0,84.0,82.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,2,1,1,59.0,73.0,72.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,0,0,55.0,55.0,47.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,0,72.0,79.0,74.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,3,1,0,69.0,75.0,71.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,0,69.0,64.0,68.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,0,0,50.0,60.0,59.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,1,1,87.0,84.0,86.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,3,1,1,71.0,69.0,68.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,0,68.0,72.0,65.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,0,1,79.0,77.0,75.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,2,1,1,77.0,90.0,85.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
1,2,0,0,58.0,55.0,53.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,1,0,84.0,95.0,92.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,3,1,0,55.0,58.0,52.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,0,1,70.0,68.0,72.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,0,1,52.0,59.0,65.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,1,1,69.0,77.0,77.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,2,0,0,53.0,72.0,64.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,1,0,48.0,58.0,54.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,1,78.0,81.0,86.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,0,62.0,62.0,63.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,0,60.0,63.0,59.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,74.0,72.0,72.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,1,58.0,75.0,77.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
1,1,1,1,76.0,62.0,60.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,3,1,0,68.0,71.0,75.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,0,0,0,58.0,60.0,57.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,1,0,52.0,48.0,49.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,0,75.0,73.0,74.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,1,52.0,67.0,72.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,2,0,0,62.0,78.0,79.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,1,0,66.0,65.0,60.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,0,49.0,58.0,55.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,66.0,72.0,70.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,0,0,35.0,44.0,43.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
0,0,1,1,72.0,79.0,82.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,4,1,1,94.0,85.0,82.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
0,3,0,0,46.0,56.0,57.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,77.0,90.0,84.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,1,0,1,76.0,85.0,82.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,2,1,1,52.0,59.0,62.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,1,91.0,81.0,79.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
0,1,1,1,32.0,51.0,44.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
0,4,0,0,72.0,79.0,77.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
0,1,1,0,27.0,38.0,32.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
1,2,0,0,68.0,65.0,61.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,0,0,52.0,65.0,61.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,48.0,62.0,60.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,0,0,60.0,66.0,70.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,0,0,66.0,74.0,69.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,1,89.0,84.0,77.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
0,1,1,0,42.0,52.0,51.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,4,0,1,57.0,68.0,73.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,0,70.0,70.0,70.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,0,0,70.0,84.0,81.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,4,1,0,69.0,60.0,54.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,0,52.0,55.0,57.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,1,67.0,73.0,68.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,1,76.0,80.0,73.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0,4,1,0,87.0,94.0,95.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0,1,1,0,82.0,85.0,87.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,2,1,0,73.0,76.0,78.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0,0,0,75.0,81.0,74.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,0,0,64.0,74.0,75.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,0,0,41.0,45.0,40.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,2,1,0,90.0,75.0,69.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,59.0,54.0,51.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,51.0,31.0,36.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,0,0,0,45.0,47.0,49.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,2,1,1,54.0,64.0,67.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,1,87.0,84.0,76.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
0,2,1,0,72.0,80.0,83.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,1,1,94.0,86.0,87.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
0,0,1,0,45.0,59.0,64.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,3,0,1,61.0,70.0,76.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
0,1,0,0,60.0,72.0,68.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,0,77.0,91.0,88.0,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False
0,0,1,1,85.0,90.0,92.0,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
0,3,0,0,78.0,90.0,93.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1,4,0,1,49.0,52.0,51.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,0,71.0,87.0,82.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,2,0,0,48.0,58.0,52.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,0,62.0,67.0,58.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,0,1,56.0,68.0,70.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,0,65.0,69.0,76.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
0,3,0,1,69.0,86.0,81.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
1,1,1,0,68.0,54.0,53.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,0,0,0,61.0,60.0,57.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,0,1,74.0,86.0,89.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,0,1,0,64.0,60.0,58.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,1,77.0,82.0,89.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,1,0,58.0,50.0,45.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
0,2,1,1,60.0,64.0,74.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,0,73.0,64.0,57.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,1,75.0,82.0,79.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,0,1,58.0,57.0,53.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,0,66.0,77.0,73.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,0,0,39.0,52.0,46.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,2,1,0,64.0,58.0,51.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,1,27.0,44.0,36.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1,1,0,1,74.0,77.0,76.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,0,1,40.0,65.0,64.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False
1,4,1,0,90.0,85.0,84.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,2,1,1,91.0,85.0,85.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False
1,3,1,0,64.0,54.0,50.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,0,59.0,72.0,68.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,0,80.0,75.0,69.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,2,1,0,71.0,67.0,67.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,61.0,68.0,63.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,1,0,87.0,85.0,93.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
1,4,1,0,82.0,67.0,61.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1,2,1,0,62.0,64.0,55.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,97.0,97.0,96.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,1,0,0,75.0,68.0,65.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,0,65.0,79.0,81.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,1,1,52.0,49.0,46.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,0,0,87.0,73.0,72.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,2,1,0,53.0,62.0,53.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,0,0,81.0,86.0,87.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,3,0,1,39.0,42.0,38.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,2,1,1,71.0,71.0,80.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1,2,1,0,97.0,93.0,91.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,3,1,1,82.0,82.0,88.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,2,0,0,59.0,53.0,52.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,1,0,61.0,42.0,41.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1,4,0,1,78.0,74.0,72.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,2,0,0,49.0,51.0,51.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,1,0,59.0,58.0,47.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,1,70.0,72.0,76.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
1,1,1,1,82.0,84.0,78.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,4,0,0,90.0,90.0,82.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,2,0,0,43.0,62.0,61.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,2,0,0,80.0,64.0,66.0,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,3,1,0,81.0,82.0,84.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,2,1,0,57.0,61.0,54.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,3,1,0,59.0,72.0,80.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
0,3,1,0,64.0,76.0,74.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,2,1,1,63.0,64.0,66.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,1,1,71.0,70.0,70.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,0,64.0,73.0,71.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,0,0,55.0,46.0,44.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,4,1,0,51.0,51.0,54.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,1,62.0,76.0,80.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,4,1,1,93.0,100.0,95.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1,2,0,0,54.0,72.0,59.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,0,0,69.0,65.0,74.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,0,0,44.0,51.0,48.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,4,1,1,86.0,85.0,91.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,4,1,0,85.0,92.0,85.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
0,0,0,0,50.0,67.0,73.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,1,88.0,74.0,75.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
0,4,1,0,59.0,62.0,69.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,0,0,32.0,34.0,38.0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
1,1,0,0,36.0,29.0,27.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
0,1,0,1,63.0,78.0,79.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
1,3,1,1,67.0,54.0,63.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,1,1,65.0,78.0,82.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
1,3,1,0,85.0,84.0,89.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,2,1,0,73.0,78.0,74.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,1,34.0,48.0,41.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
0,3,0,1,93.0,100.0,100.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,3,0,0,67.0,84.0,84.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
1,3,1,0,88.0,77.0,77.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,1,0,57.0,48.0,51.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,1,1,79.0,84.0,91.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,2,0,0,67.0,75.0,72.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,1,70.0,64.0,70.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,0,0,50.0,42.0,48.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,0,1,0,69.0,84.0,82.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,2,1,1,52.0,61.0,66.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,0,1,47.0,62.0,66.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,0,46.0,61.0,55.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,1,0,68.0,70.0,66.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,1,100.0,100.0,100.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,2,1,0,44.0,61.0,52.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
0,2,1,1,57.0,77.0,80.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
1,1,1,1,91.0,96.0,91.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
1,3,0,0,69.0,70.0,67.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,0,0,35.0,53.0,46.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,3,1,0,72.0,66.0,66.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,0,0,54.0,65.0,65.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,0,0,74.0,70.0,69.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,1,74.0,64.0,60.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,4,0,0,64.0,56.0,52.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,0,1,65.0,61.0,71.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,0,1,46.0,43.0,44.0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,2,0,0,48.0,56.0,51.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,2,0,1,67.0,74.0,70.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,0,0,62.0,57.0,62.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,0,1,61.0,71.0,73.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,0,1,70.0,75.0,74.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,1,98.0,87.0,90.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False
1,3,0,0,70.0,63.0,58.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,0,67.0,57.0,53.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,0,0,57.0,58.0,57.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,1,1,85.0,81.0,85.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,3,1,1,77.0,68.0,69.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1,2,0,1,72.0,66.0,72.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,1,0,78.0,91.0,96.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,2,1,0,81.0,66.0,64.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,1,61.0,62.0,61.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,1,1,0,58.0,68.0,61.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,0,54.0,61.0,58.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,1,0,82.0,82.0,80.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
0,3,0,0,49.0,58.0,60.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,0,1,49.0,50.0,52.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,4,0,1,57.0,75.0,73.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,0,94.0,73.0,71.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,3,1,1,75.0,77.0,83.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,4,0,0,74.0,74.0,72.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,1,58.0,52.0,54.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,0,62.0,69.0,69.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,4,1,0,72.0,57.0,62.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,0,84.0,87.0,81.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False
0,3,1,0,92.0,100.0,100.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,3,1,0,45.0,63.0,59.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
1,2,1,0,75.0,81.0,71.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,1,0,56.0,58.0,64.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,0,0,48.0,54.0,53.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
0,4,1,0,100.0,100.0,100.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
0,2,0,1,65.0,76.0,75.0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
1,3,1,0,72.0,57.0,58.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,1,0,62.0,70.0,72.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,0,1,1,66.0,68.0,64.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
1,2,1,0,63.0,63.0,60.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,4,1,0,68.0,76.0,67.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,1,1,0,75.0,84.0,80.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,1,0,89.0,100.0,100.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1,2,1,1,78.0,72.0,69.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,1,53.0,50.0,60.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,0,0,49.0,65.0,61.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,0,1,0,54.0,63.0,67.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,2,1,1,64.0,82.0,77.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False
